month,region,phase_index,relationship_id,predictor_name,response_name,predictor_value,response_value,panel_letter,panel_title,row_label,x_label,y_label,R2,slope,intercept,slope_ci_low_95,slope_ci_high_95,slope_significant,delta_adjusted_R2_vs_HCCF
2020-04-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.019749278586842,-0.367106533814191,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-05-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002885747661135,-0.540683645059519,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-06-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.010194732291517,-0.587574395248080,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-07-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.004505450127604,0.388700195259973,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-08-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.003336252212461,-0.224423897077256,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-09-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.029889512282655,0.387566421750566,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-10-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.026684876742797,0.486641090090316,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-11-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.032146291487968,0.389078513682845,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2020-12-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002065093347875,-0.073478816030610,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-01-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.019200591524404,-0.494821522337452,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-02-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.009628089329144,0.374290443682294,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-03-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002463835392988,0.164291868556885,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-04-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.015231546796192,-0.173472992394565,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-05-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.050621431284818,0.413635837015763,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-06-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.017474279878474,-0.617663934956422,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-07-01,EP,0,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.015345823869629,-0.006580536217010,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-08-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.002212754314791,-0.403814175676540,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-09-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.030578005961585,0.212007394454192,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-10-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.020087990600112,-0.109098071512371,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-11-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.027864885223684,0.173842028564762,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2021-12-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.023215753144622,0.771912247969003,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-01-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.021538129130436,-0.111885816786603,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-02-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.037908509361801,0.099871629358445,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-03-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.009362361142828,-0.247099850364295,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-04-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.041158437892123,-0.810112031490244,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-05-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.025069858505252,-0.247510012752079,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-06-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.035327168711766,-0.521232256873568,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-07-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.028079344892235,0.163737738143376,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-08-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.022283869520269,0.273962139157018,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-09-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.013978693998166,-0.489472215477265,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-10-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.032805748585255,0.466343351882383,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-11-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.024826778690839,-0.066338717456254,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2022-12-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.016589950072194,0.607190014822799,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2023-01-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,-0.039797660527437,0.347569931677827,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2023-02-01,EP,-1,HCCF_comparator,HCCF_anom,NetPath_high_total_anom,0.006317713810918,-0.448002126344134,(c),Eastern Pacific,HCCF → High-cloud pathway,HCCF anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.251763176100000,-9.108314886800001,0.000000000000000,-12.447019824200000,-7.051991682200000,True,
2002-07-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.004625378599404,0.071869770971126,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2002-08-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.001140190683118,0.500283457030180,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2002-09-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.026188971407856,2.185312562766707,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2002-10-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.017599380324580,2.286611993346188,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2002-11-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.001819223988530,0.873954230031047,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2002-12-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.022260749729504,2.614806893873544,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-01-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.023671100075893,1.045158368493827,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-02-01,WP,1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.007236503051088,0.771202228837650,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-03-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.012859020370627,-0.682801382203633,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-04-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.012019645261413,1.417004082652417,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-05-01,WP,-1,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.021582305489167,-1.156812417404468,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-06-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.009703129084895,0.817395575294063,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-07-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.013936330707801,-0.380961067437647,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-08-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.003391405154812,0.072389381638367,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-09-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.017082763314508,-1.077099431753219,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-10-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.007397900670105,0.493908060272387,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-11-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.015240506612800,1.287648264367894,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2003-12-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.041722781528450,-2.348656933181363,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-01-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.067585067179670,1.989308675184763,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-02-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.060386774729730,-4.060359130203191,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-03-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.028556052841730,0.936096192314287,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-04-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,-0.019731696631356,1.188950261997791,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-05-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.024368358767256,-1.053027611719343,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
2004-06-01,WP,0,HCTB_candidate_diagnostic,HCTB_anom,NetPath_high_total_anom,0.033593842515042,-1.009417283220739,(d),Western Pacific,HCTB → High-cloud pathway,HCTB anomaly,High-cloud Net CRE contribution (W m$^{-2}$),0.636987975200000,-44.144088134400000,-0.000000000000000,-47.794894931100004,-40.104291734800000,True,0.372313247400000
